qid,question,category,generated_answer,label,correct_sim,incorrect_sim,mean_logprob,median_logprob,min_logprob,logprob_p10,logprob_p25,std_logprob,frac_low_confidence,mean_entropy,max_entropy,std_entropy,answer_length,mean_margin,min_margin,first_half_mean_logprob,second_half_mean_logprob,logprob_delta_second_minus_first,logprob_trend_slope
sciq_0023,What form the skeletons of most organic molecules?,science,"The skeletons of most organic molecules are composed of carbon, hydrogen, oxygen, and sometimes nitrogen.",0,0.125,0.0,-0.2955417488054464,-0.2366592139005661,-0.9645217061042786,-0.7122678279876709,-0.5002036541700363,0.2993517291300707,0.0,0.7056767426731408,1.8191413879394531,0.6314278092592918,19,0.0,0.0,-0.13946911814127816,-0.4360071164031979,-0.29653799826191973,-0.027841134205064323
sciq_0024,What type of eclipse happens when a full moon moves through earth's shadow?,science,"When a full moon moves through Earth's shadow, it is called a lunar eclipse.",0,0.1428571428571428,0.0,-0.2508993432439799,-0.1380321979522705,-0.9075871109962463,-0.645737624168396,-0.47271785140037537,0.27784976716032406,0.0,0.7073196561969406,1.9666836261749268,0.6364111531500809,17,0.0,0.0,-0.23380639101242195,-0.26609307856092024,-0.03228668754849828,-0.00274777436442153
sciq_0025,Enzymes can catalyze up to several million reactions per what?,science,Enzymes can catalyze up to several million reactions per second.,0,0.1818181818181818,0.0,-0.09463153430157642,-0.0208208616822958,-0.45535892248153687,-0.2947225868701935,-0.10947933793067932,0.13645232873562166,0.0,0.3503956350876251,1.3051446676254272,0.40567314781264,15,0.0,0.0,-0.023888259615237724,-0.15653189965212277,-0.13264364003688506,-0.018620067355326293
sciq_0026,The lithosphere is divided into a dozen major and several minor what?,science,The lithosphere is divided into a dozen major and several minor tectonic plates.,0,0.1666666666666666,0.0,-0.15560910230338135,-0.01484713889658451,-0.9969269037246704,-0.41947962045669557,-0.23943693935871124,0.2581703834094566,0.0,0.5310096010730109,3.1227033138275146,0.7921067187309151,17,0.0,0.0,-0.19597697791323299,-0.11972654620573546,0.07625043170749753,-0.002980675509937938
sciq_0027,The energy required to remove an electron from a gaseous atom is called?,science,The energy required to remove an electron from a gaseous atom is called ionization energy.,0,0.2857142857142857,0.1428571428571428,-0.04170789291504805,-0.0012955614365637302,-0.5572140216827393,-0.05917572528123855,-0.016565799713134766,0.12426629452370828,0.0,0.14884068151877727,1.368675947189331,0.32669110928355305,19,0.0,0.0,-0.020205154561457068,-0.061060357433279935,-0.04085520287182287,-0.003954993671619665
sciq_0028,"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",science,The substance that forms igneous rock and flows out in rivers of lava when it reaches the surface is magma.,0,0.1052631578947368,0.0,-0.16315609335680908,-0.012326735071837902,-1.4936964511871338,-0.4747549891471862,-0.07661573402583599,0.36966349725788006,0.0,0.4371225557042635,3.2197985649108887,0.7853915094808286,22,0.0,0.0,-0.26534998378164426,-0.060962202931973894,0.20438778084967035,0.0178464674660717
sciq_0029,What is it called when birds keep their eggs warm while the embryos inside develop?,science,The process of keeping eggs warm for incubation is called endothermy.,0,0.1818181818181818,0.0,-0.49087884723364067,-0.4878997206687927,-1.3014949560165405,-1.1133291959762572,-0.7370792627334595,0.42470420454707575,0.0,1.1342948086559772,2.4761972427368164,0.8039029278450729,15,0.0,0.0,-0.4727290469620909,-0.5067599224712467,-0.03403087550915579,-0.001794656374841013
sciq_0030,The lancelet lacks what feature that distinguishes vertebrates?,science,"The lancelet lacks a vertebral column, which distinguishes it from vertebrates.",1,0.0,0.0,-0.29251556192192607,-0.10067547857761383,-0.970024824142456,-0.8567229986190796,-0.495866060256958,0.33402056799267904,0.0,0.7878778301699854,2.8250417709350586,0.8357925794969125,17,0.0,0.0,-0.2873205223950208,-0.2971333748347307,-0.009812852439709863,0.00507022570598243
sciq_0031,What are the smallest structural and functional unit of all living organisms?,science,The smallest structural and functional unit of all living organisms is the cell.,1,0.0,0.0,-0.08117659176956035,-0.023268308490514755,-0.4959476590156555,-0.26610468327999115,-0.04516450222581625,0.1420486086478282,0.0,0.24855285224059895,1.1741058826446533,0.3140561130237105,14,0.0,0.0,-0.06402236766630917,-0.09833081587281153,-0.03430844820650236,-0.006704161393717297
sciq_0032,Population size is the number of what in a population?,science,Population size is the total number of individuals of a species or group of organisms living in a particular area at a given time.,0,0.0952380952380952,0.0,-0.24188062262372115,-0.14124834537506104,-0.832832396030426,-0.6419005274772643,-0.4234534800052643,0.2525700421406181,0.0,0.624794646371156,1.7291014194488525,0.504670887222311,25,0.0,0.0,-0.23078197082941188,-0.2521255319723143,-0.021343561142902423,-0.0022147193461961043
sciq_0033,What does jupiter reflect a lot of due to its size?,science,"Jupiter reflects a lot of sunlight due to its massive size, which is approximately 1,321 times larger than Earth's. This is because Jupiter's large size causes the sunlight to be scattered in all directions, resulting in a bright, white appearance from space.",0,0.0465116279069767,0.0,-0.5202672674098515,-0.35801172256469727,-1.8050663471221924,-1.148492121696472,-0.8722792863845825,0.4620580388245607,0.0,1.2468222621034826,3.9890737533569336,0.92387407396489,53,0.0,0.0,-0.4437060264815675,-0.5939929068222732,-0.15028688034070575,-0.00676513954039215
sciq_0034,There are 20 different common amino acids needed to make what organic compound?,science,The answer is: Proteins.,0,0.5,0.0,-0.4015529858879745,-0.3827117383480072,-0.9718813896179199,-0.9474658846855164,-0.6754566133022308,0.38022128002883976,0.0,1.2560648040047713,2.267620086669922,0.9462534719494481,7,0.0,0.0,-0.4724219062676032,-0.34840129560325295,0.12402061066435027,0.09324614680372174
sciq_0035,Non-human organisms that mainly consume plants/other primary producers are known as what?,science,Insects.,1,0.0,0.0,-0.7444962461789449,-0.7326247096061707,-1.3124477863311768,-1.1964831709861756,-1.0225362479686737,0.45896073024563533,0.0,2.030526955922445,3.6467742919921875,1.1694587365907503,3,0.0,0.0,-1.3124477863311768,-0.460520476102829,0.8519273102283478,0.28991153836250333
sciq_0036,What is the mechanism by which favorable traits become more common in organisms over the course of generations?,science,"The mechanism by which favorable traits become more common in organisms over the course of generations is through natural selection, which is the process by which individuals with favorable traits are more likely to survive and reproduce, passing those traits on to their offspring. This is achieved through the survival of the fittest, where individuals with traits that are",0,0.0714285714285714,0.0357142857142857,-0.2591494631484892,-0.08376958407461643,-1.4723141193389893,-0.7682076513767242,-0.43047137558460236,0.35531627933788107,0.0,0.6314780889656504,3.1059727668762207,0.7500958546200419,64,0.0,0.0,-0.22212687162001998,-0.2961720546769584,-0.07404518305693841,-0.005890705795516665
sciq_0037,How do multicellular organisms grow in size?,science,"Multicellular organisms grow in size through a process called cell division, where a single cell divides into two or more daughter cells, each of which becomes a new individual organism. This process is called mitosis, and it allows the organism to increase in size and complexity over time.",0,0.1999999999999999,0.16,-0.35055181296404825,-0.241794653236866,-1.6227877140045166,-0.8769513964653015,-0.49237238615751266,0.3815383913029721,0.0,0.8575927141745134,3.01426362991333,0.7355248965061293,56,0.0,0.0,-0.2606776754306078,-0.4404259504974886,-0.1797482750668808,-0.007725585590847474
sciq_0038,A vapor light produces visible light by what process?,science,"A vapor light produces visible light by exciting the atoms or molecules in the gas, causing them to release energy in the form of photons, which are then emitted as visible light.",1,0.0,0.0666666666666666,-0.3086199475374347,-0.2053360939025879,-1.0351980924606323,-0.8716884016990661,-0.5150970965623856,0.3133811337410258,0.0,0.816505812914277,2.858581066131592,0.685850924792391,35,0.0,0.0,-0.38788767808760255,-0.23375597979560958,0.15413169829199297,0.0033785073862940573
sciq_0039,Which kind of muscle regulates air flow in lungs?,science,The diaphragm is the muscle that regulates air flow in the lungs. It is a dome-shaped muscle that separates the chest cavity from the abdominal cavity and contracts and relaxes to help expand and deflate the lungs.,1,0.0,0.0,-0.14321016878624884,-0.040957558900117874,-0.7398167848587036,-0.46359522342681886,-0.17388180643320084,0.20236079565340367,0.0,0.4143747657068415,1.783540964126587,0.484792572662415,43,0.0,0.0,-0.1461240097899766,-0.14042877510087237,0.005695234689104239,-0.0003076376266107823
sciq_0040,"What useful tool helps scientists work with, understand and make predictions about extremely complex systems?",science,"The useful tool that helps scientists work with, understand, and make predictions about extremely complex systems is the Computational Fluid Dynamics (CFD) model. CFD models simulate the behavior of fluids and gases in various systems, such as weather patterns, ocean currents, and chemical reactions, allowing scientists to predict and analyze complex phenomena with",0,0.0392156862745098,0.0,-0.347852126284259,-0.06567369401454926,-2.1023080348968506,-1.0788270592689513,-0.6235886067152023,0.49073514603130225,0.0,0.8844021442256036,5.360439300537109,1.180032735257507,64,0.0,0.0,-0.24640740456361243,-0.44929684800490555,-0.20288944344129312,-0.004363633094922285
sciq_0041,Water can be broken down into hydrogen and oxygen gases by the addition of what?,science,Hydrogen.,1,0.0,0.0,-0.5459656682796776,-0.5062907636165619,-1.1576004028320312,-1.0437279880046844,-0.8729193657636642,0.449514244252814,0.0,1.1740278992801905,2.2029809951782227,0.8901661918517485,4,0.0,0.0,-0.39585321489721537,-0.6960781216621399,-0.3002249067649245,-0.135959924571216
sciq_0042,A moraine is sediment deposited by what?,science,A moraine is typically formed by the movement of glaciers.,1,0.0,0.0,-0.5116492511854934,-0.42475900053977966,-1.3014609813690186,-1.2003462135791778,-0.842570349574089,0.4720819394604868,0.0,1.0439956723130308,2.5344431400299072,0.8378155862016284,12,0.0,0.0,-0.27565751513369224,-0.7476409872372946,-0.4719834721036023,-0.081228197613626
sciq_0043,Hertz proved that what type of waves travel at the speed of light?,science,Electromagnetic waves.,0,0.6666666666666666,0.0,-0.48679840392433105,-0.01853877678513527,-1.721977949142456,-1.3066267013549804,-0.6835998296737671,0.6705296785479017,0.0,1.0128158815205097,3.361400604248047,1.302265844086366,5,0.0,0.0,-0.8627123305341229,-0.2361891195178032,0.6265232110163197,0.20616641740780342
sciq_0044,What does a continuous string of earthquakes indicate about a volcano?,science,"A continuous string of earthquakes can indicate that magma is moving beneath the surface of the volcano, indicating that the volcano is in a state of unrest and may be about to erupt. This is often referred to as a ""volcanic tremor sequence"" or ""seismic swarm,"" and it can be a sign that magma",1,0.04,0.0784313725490196,-0.5124736784256072,-0.32221266627311707,-2.504589557647705,-1.4859813570976257,-0.6261866986751556,0.5882274717370237,0.0,1.200450098575061,5.287993907928467,1.1837088242980758,64,0.0,0.0,-0.5067858014366493,-0.5181615554145651,-0.011375753977915792,-0.003587790816854087
sciq_0045,Mollusks have a true coelom and a complete what?,science,"Mollusks have a true coelom, which is a hollow, fluid-filled cavity that serves as a body cavity, providing support and protection for internal organs.",1,0.0,0.0,-0.4506823262285359,-0.16729754209518433,-2.1034393310546875,-1.4293380141258238,-0.6174658089876175,0.5883482547989637,0.0,1.042606054319014,4.878223896026611,1.2187141908304866,34,0.0,0.0,-0.3129746976466028,-0.5883899548104691,-0.2754152571638663,-0.020453011800296326
sciq_0046,What is a large molecule with many repeating units?,science,A large molecule with many repeating units is a polymer.,0,0.2222222222222222,0.0,-0.1184857074060181,-0.015982024371623993,-0.3660593330860138,-0.32446035742759705,-0.2083161175251007,0.13490286693479495,0.0,0.47811629504642705,1.3138923645019531,0.5257626454639681,11,0.0,0.0,-0.08765355770010501,-0.144179165494279,-0.056525607794173996,-0.012444489628912625
sciq_0047,How many viruses that can cause cancer in humans have been identified by scientists?,science,"There are over 200 viruses that have been identified as potential human carcinogens, and many of them have been linked to various types of cancer, including breast, lung, colon, kidney, and cervical cancer. However, it's worth noting that the exact number of viruses that can cause cancer is still being researched and updated",1,0.0,0.0,-0.5053794320442933,-0.3137163370847702,-1.921673059463501,-1.3880658745765686,-0.7345638573169708,0.5197385499221809,0.0,1.0761477965297672,3.214991807937622,0.924550228829783,64,0.0,0.0,-0.49162069052943025,-0.5191381735591563,-0.02751748302972601,0.00023724865854630951
sciq_0048,What geologic era is also known as the age of mammals?,science,The geologic era also known as the age of mammals is the Paleozoic Era.,1,0.1538461538461538,0.3076923076923077,-0.2082487680967865,-0.03260038606822491,-0.7730520367622375,-0.6572070121765137,-0.3731940910220146,0.2754401890648806,0.0,0.5470566918342633,2.2435169219970703,0.6622410976561233,18,0.0,0.0,-0.22373540846537152,-0.19276212772820145,0.030973280737170067,-0.0002713062281779156
sciq_0049,What 3 things do animals need to live and survive?,science,"Animals need three essential things to live and survive: food, water, and shelter.",1,0.3529411764705882,0.3529411764705882,-0.29924634921210075,-0.03886290453374386,-1.7566856145858765,-0.9877403378486633,-0.25299153849482536,0.5006042346053521,0.0,0.6233143929728411,3.0393357276916504,0.8760158682173095,18,0.0,0.0,-0.41634269235712257,-0.18215000606707893,0.23419268629004364,0.03868707316632654
sciq_0050,What type of particle collides with an atom of u-235 during the basic nuclear fission process?,science,The type of particle that collides with an atom of uranium-235 (U-235) during the basic nuclear fission process is a neutron.,0,0.1,0.0,-0.10874586201014912,-0.009476717794314027,-0.9241806268692017,-0.4057341039180754,-0.03757979115471244,0.25104719708823925,0.0,0.2859312400117536,2.4275362491607666,0.5575313608213216,30,0.0,0.0,-0.14791377381867885,-0.06957795020161939,0.07833582361705946,0.0043184199402972285
sciq_0051,Earth's axis is an imaginary line passing through which poles?,science,The Earth's axis is an imaginary line passing through the North and South Poles.,0,0.4,0.2666666666666666,-0.06442312292518396,-0.018883105367422104,-0.4600938558578491,-0.12811606824398042,-0.10747651755809784,0.11017800580862959,0.0,0.22422463431961231,0.8215682506561279,0.25617480341903354,17,0.0,0.0,-0.08164531027432531,-0.04911451194816942,0.032530798326155894,0.00904003076139619
sciq_0052,"In a plant, the flower contains what?",science,"In a plant, the flower contains petals.",1,0.0,0.0,-0.3235821716629693,-0.13413530588150024,-1.2543160915374756,-0.8320870399475098,-0.41392984986305237,0.4001629275425518,0.0,0.7476430868005587,2.4160001277923584,0.7471590714735572,9,0.0,0.0,-0.19586616822925862,-0.42575497440993787,-0.22988880618067925,-0.046360994922967254
sciq_0053,What cycle is part of cellular respiration and makes atp and naph?,science,"The cycle you are referring to is the Calvin cycle, which is part of cellular respiration and produces ATP and NADPH.",1,0.0,0.0952380952380952,-0.36242618040688074,-0.23874090611934662,-1.1470093727111816,-0.8490889370441437,-0.5982658863067627,0.36136807615892647,0.0,0.8462489172893234,2.4440572261810303,0.7790920623369577,26,0.0,0.0,-0.424538708345678,-0.3003136524680835,0.12422505587759447,0.010803792843237014
sciq_0054,What are people with osteoporosis at increased risk of?,science,"People with osteoporosis are at increased risk of fractures, particularly in the hips, spine, and wrists, as well as osteoporotic fractures of the vertebrae, ribs, and long bones. Additionally, they may also be at increased risk of fractures of the jaw, pelvis, and other bones, as",0,0.0444444444444444,0.0,-0.4117081603902797,-0.14487814158201218,-2.224785327911377,-1.1881242036819457,-0.6350967288017273,0.5417057341604306,0.0,0.952584131518222,3.7050058841705322,1.0840539679341525,64,0.0,0.0,-0.27021920250525255,-0.5531971182753068,-0.28297791577005427,-0.012755205138754293
sciq_0055,What is the most abundant metal of the earth's crust?,science,"Oxygen is the most abundant metal of the earth's crust, making up approximately 46.6% of the earth's crust.",1,0.0,0.0,-0.22275333125219698,-0.06680303066968918,-0.8726767897605896,-0.7392448306083679,-0.31044188886880875,0.2951237854120557,0.0,0.4314391864183428,1.3304574489593506,0.4376191383212437,27,0.0,0.0,-0.22388587845573335,-0.22170168027748463,0.0021841981782487196,-0.0017652564529671091
sciq_0056,What is the middle layer of connective tissue called?,science,The middle layer of connective tissue is called the reticular layer.,1,0.0,0.0,-0.17814581068729954,-0.023683135397732258,-1.2709993124008179,-0.4675571084022522,-0.15142171829938889,0.33754481484215226,0.0,0.5599575489137091,2.5422842502593994,0.7458487629098796,14,0.0,0.0,-0.007076101627035314,-0.34921551974756376,-0.34213941812052845,-0.054234092895986984
sciq_0057,About how tall can mid-ocean ridges be?,science,"Mid-ocean ridges can be as tall as 10,000 to 15,000 meters (33,000 to 49,000 feet) above sea level, with some of the highest peaks reaching heights of over 20,000 meters (66,000 feet).",1,0.0,0.048780487804878,-0.2827102152023469,-0.05208801291882992,-1.7763152122497559,-0.7830308377742767,-0.33445193618535995,0.4289303069697236,0.0,0.6854369583399732,3.9383022785186768,0.9066975482704108,56,0.0,0.0,-0.24639716346075602,-0.3190232669439378,-0.07262610348318177,0.0006455142033240819
sciq_0058,"Competition that occurs between members of the same species, which improves the species’ adaptations, is called what?",science,The answer is: **Competition.**,1,0.4,0.4,-0.8638937560091209,-0.6609480381011963,-2.308676242828369,-1.7658894538879395,-1.5457727909088135,0.7617647291961742,0.0,2.0305758282128306,4.421457290649414,1.5908080772970714,9,0.0,0.0,-0.8821845040656626,-0.8492611575638875,0.032923346501775086,0.10907068103939917
