qid,question,category,generated_answer,num_new_tokens,mean_logprob,min_logprob,mean_entropy,correct_sim,incorrect_sim,label,llm_calls
sciq_0044,What does a continuous string of earthquakes indicate about a volcano?,science,"A continuous string of earthquakes can indicate that magma is moving beneath the surface of the volcano, indicating that the volcano is in a state of unrest and may be about to erupt. This is often referred to as a ""volcanic tremor sequence"" or ""seismic swarm,"" and it can be a sign that magma",64,-0.5124736784256072,-2.504589557647705,1.200450098575061,0.04,0.0784313725490196,1,1
sciq_0045,Mollusks have a true coelom and a complete what?,science,"Mollusks have a true coelom, which is a hollow, fluid-filled cavity that serves as a body cavity, providing support and protection for internal organs.",34,-0.4506823262285359,-2.1034393310546875,1.042606054319014,0.0,0.0,1,1
sciq_0046,What is a large molecule with many repeating units?,science,A large molecule with many repeating units is a polymer.,11,-0.1184857074060181,-0.3660593330860138,0.47811629504642705,0.2222222222222222,0.0,0,1
sciq_0047,How many viruses that can cause cancer in humans have been identified by scientists?,science,"There are over 200 viruses that have been identified as potential human carcinogens, and many of them have been linked to various types of cancer, including breast, lung, colon, kidney, and cervical cancer. However, it's worth noting that the exact number of viruses that can cause cancer is still being researched and updated",64,-0.5053794320442933,-1.921673059463501,1.0761477965297672,0.0,0.0,1,1
sciq_0048,What geologic era is also known as the age of mammals?,science,The geologic era also known as the age of mammals is the Paleozoic Era.,18,-0.2082487680967865,-0.7730520367622375,0.5470566918342633,0.15384615384615385,0.3076923076923077,1,1
sciq_0049,What 3 things do animals need to live and survive?,science,"Animals need three essential things to live and survive: food, water, and shelter.",18,-0.29924634921210075,-1.7566856145858765,0.6233143929728411,0.3529411764705882,0.3529411764705882,1,1
sciq_0050,What type of particle collides with an atom of u-235 during the basic nuclear fission process?,science,The type of particle that collides with an atom of uranium-235 (U-235) during the basic nuclear fission process is a neutron.,30,-0.10874586201014912,-0.9241806268692017,0.2859312400117536,0.1,0.0,0,1
sciq_0051,Earth's axis is an imaginary line passing through which poles?,science,The Earth's axis is an imaginary line passing through the North and South Poles.,17,-0.06442312292518396,-0.4600938558578491,0.22422463431961231,0.4,0.26666666666666666,0,1
sciq_0052,"In a plant, the flower contains what?",science,"In a plant, the flower contains petals.",9,-0.3235821716629693,-1.2543160915374756,0.7476430868005587,0.0,0.0,1,1
sciq_0053,What cycle is part of cellular respiration and makes atp and naph?,science,"The cycle you are referring to is the Calvin cycle, which is part of cellular respiration and produces ATP and NADPH.",26,-0.36242618040688074,-1.1470093727111816,0.8462489172893234,0.0,0.09523809523809525,1,1
sciq_0054,What are people with osteoporosis at increased risk of?,science,"People with osteoporosis are at increased risk of fractures, particularly in the hips, spine, and wrists, as well as osteoporotic fractures of the vertebrae, ribs, and long bones. Additionally, they may also be at increased risk of fractures of the jaw, pelvis, and other bones, as",64,-0.4117081603902797,-2.224785327911377,0.952584131518222,0.04444444444444444,0.0,0,1
sciq_0055,What is the most abundant metal of the earth's crust?,science,"Oxygen is the most abundant metal of the earth's crust, making up approximately 46.6% of the earth's crust.",27,-0.22275333125219698,-0.8726767897605896,0.4314391864183428,0.0,0.0,1,1
sciq_0056,What is the middle layer of connective tissue called?,science,The middle layer of connective tissue is called the reticular layer.,14,-0.17814581068729954,-1.2709993124008179,0.5599575489137091,0.0,0.0,1,1
sciq_0057,About how tall can mid-ocean ridges be?,science,"Mid-ocean ridges can be as tall as 10,000 to 15,000 meters (33,000 to 49,000 feet) above sea level, with some of the highest peaks reaching heights of over 20,000 meters (66,000 feet).",56,-0.2827102152023469,-1.7763152122497559,0.6854369583399732,0.0,0.048780487804878044,1,1
sciq_0058,"Competition that occurs between members of the same species, which improves the species’ adaptations, is called what?",science,The answer is: **Competition.**,9,-0.8638937560091209,-2.308676242828369,2.0305758282128306,0.4,0.4,1,1
sciq_0059,What is the term for a measure of both speed and direction?,science,The term for a measure of both speed and direction is velocity.,13,-0.07135735667340598,-0.5899440050125122,0.2650842125596962,0.18181818181818182,0.0,0,1
sciq_0060,"Cnidarians are an example of organisms that possess a simple type of what system, used for sensing touch?",science,"Cnidarians, such as jellyfish and corals, possess a simple type of sensory system called a statocyst, which is used for sensing balance and orientation.",34,-0.28960796067204175,-1.3437731266021729,0.8309127395452165,0.08333333333333334,0.08333333333333334,1,1
sciq_0061,"The lens focuses light on the retina , which covers the back of the inside of the eye. the retina has light-sensing photoreceptor cells called?",science,The retina has light-sensing photoreceptor cells called rods and cones.,15,-0.11658899215375035,-0.44140636920928955,0.43048647031731285,0.4615384615384615,0.30769230769230765,0,1
sciq_0062,What is the the process by which remains or traces of living things become fossils called?,science,The process by which remains or traces of living things become fossils is called permineralization.,19,-0.059173005039180056,-0.6452926397323608,0.21091910784353354,0.0,0.0,1,1
sciq_0063,How does increasing the temperature of reactants affect the rate of their reaction?,science,"Increasing the temperature of reactants generally increases the rate of a chemical reaction, as higher temperatures provide more energy for the reactant molecules to collide and react with each other, resulting in a faster rate of reaction.",42,-0.2298588846244153,-0.909329354763031,0.5209179522723952,0.05714285714285714,0.0,0,1
sciq_0064,Soap acts as what kind of agent between grease and water?,science,"Soap acts as an emulsifier, which means it helps to mix and stabilize two or more liquids that don't normally mix, such as oil and water.",32,-0.20983303439470546,-1.0900551080703735,0.5776564658408461,0.0,0.0,1,1
sciq_0065,"""incident"" and ""reflected"" are two types of what?",science,"Incident and reflected are both types of ""events"".",11,-0.5614868765101577,-2.0963878631591797,1.5566123738376931,0.0,0.0,1,1
sciq_0066,"In the inner ear, the vibrations are changed to electrical signals by hair cells lining what?",science,The hair cells in the inner ear lining the cochlea convert vibrations into electrical signals by bending and breaking down mechanical energy into electrical signals that are transmitted to the brain.,33,-0.46766793312924687,-1.7241854667663574,1.1056578505544388,0.07142857142857142,0.06896551724137931,0,1
sciq_0067,What part of the neuron is a large structure with a central nucleus?,science,The large structure with a central nucleus in a neuron is called a dendrite.,16,-0.22500801420210337,-0.8911744356155396,0.5806230100279208,0.0,0.0,1,1
sciq_0068,"When equal amounts of a strong acid such as hydrochloric acid are mixed with a strong base such as sodium hydroxide, the result is what kind of solution?",science,"When equal amounts of a strong acid (like hydrochloric acid) and a strong base (like sodium hydroxide) are mixed, they react to form a neutral solution, also known as a salt and water mixture. The resulting solution is a neutral solution, with the acid and base being completely neutralized.",63,-0.36015501463029903,-2.031094551086426,0.8186450324342115,0.04545454545454545,0.0,0,1
sciq_0069,Light is a form of what kind of energy?,science,Light is a form of electromagnetic radiation.,8,-0.09263267855112645,-0.3706628680229187,0.2524232907235273,0.25,0.0,0,1
sciq_0070,What organs are considered the female gonads?,science,The female gonads are the ovaries.,9,-0.14759657028480433,-0.9427640438079834,0.35308914050822043,0.4,0.0,0,1
sciq_0071,The type of bond that forms between molecules is called what?,science,The type of bond that forms between molecules is called a covalent bond.,16,-0.05898377939297461,-0.35068556666374207,0.26444265272039047,0.15384615384615385,0.3076923076923077,1,1
sciq_0072,What crucial role does beneficial fungi play?,science,"Beneficial fungi play a crucial role in decomposing organic matter, recycling nutrients, and supporting plant growth by breaking down complex organic compounds into simpler forms that can be used by plants, thereby promoting soil health and fertility. They also produce enzymes that help to solubilize minerals, making them available to plants, and produce",64,-0.3472101054742325,-1.5529489517211914,0.8567283404900081,0.0,0.037037037037037035,1,1
sciq_0073,What do ecologists study at every level?,science,"Ecologists study various aspects of the natural world, including the interactions between living organisms and their environment, and the relationships between organisms and their ecosystems. At different levels, ecologists may focus on specific topics such as population ecology, community ecology, ecosystem ecology, conservation biology, evolutionary ecology, and biogeography, among others",64,-0.352694582300046,-1.2768640518188477,0.8594471990681996,0.04166666666666667,0.0,0,1
sciq_0074,What phase does the nuclear envelope begin to break down?,science,"The nuclear envelope begins to break down during the process of apoptosis, also known as programmed cell death, which is a natural process of cell death that occurs in multicellular organisms. This process is triggered by various signals, including DNA damage, stress, and loss of cell membrane integrity, leading to the dissolution of the nuclear envelope",64,-0.3908927013101504,-1.5558512210845947,1.0119235178030976,0.0,0.0,1,1
sciq_0075,How do prokaryotic cells divide?,science,"Prokaryotic cells, such as bacteria, divide by a process called binary fission, where the cell splits into two identical daughter cells, each with the same number of chromosomes. This process involves the replication of the cell's DNA, followed by the separation of the two daughter cells, resulting in two new cells with",64,-0.29709105523718904,-1.6141611337661743,0.7084566103884526,0.08333333333333333,0.041666666666666664,0,1
sciq_0076,What is the name of the molecule which has one carbon and four hydrogen atoms?,science,The molecule with one carbon and four hydrogen atoms is methane (CH4).,15,-0.07869948640097088,-0.2617253363132477,0.3077036567653219,0.16666666666666669,0.15384615384615385,0,1
sciq_0077,Most fungi get organic compounds from what?,science,"Most fungi get organic compounds from decomposing organic matter, such as dead plants and animals, and from the breakdown of other organic compounds in the environment.",30,-0.3922090371519403,-1.3651297092437744,1.0174689655394105,0.07692307692307693,0.0,0,1
sciq_0078,"What nervous system is divided into two parts, the sensory division and the motor division?",science,"The nervous system is divided into two main parts: the central nervous system (CNS) and the peripheral nervous system (PNS). The CNS consists of the brain and spinal cord, while the PNS consists of nerves that connect the CNS to the rest of the body, including sensory receptors, muscles, and glands.",64,-0.17613125091527948,-1.1946158409118652,0.43007792061428063,0.046511627906976744,0.046511627906976744,1,1
sciq_0079,We must remember that the formal charge calculated for an atom is not the actual charge of the atom in the molecule. formal charge is only a useful bookkeeping procedure; it does not indicate the presence of these?,science,"The formal charge is a useful tool for keeping track of the total number of electrons an atom has gained or lost in a chemical reaction, but it does not indicate the presence of any actual electrons in the molecule.",42,-0.43396059384637437,-2.0105669498443604,1.0262025902435805,0.05714285714285715,0.0,0,1
sciq_0080,What are most cells surrounded by?,science,"Most cells are surrounded by a cell membrane, which is a thin layer of lipid bilayer that separates the cell from its external environment.",27,-0.2241389941212859,-0.6800602674484253,0.7164287371905865,0.0,0.0,1,1
sciq_0081,Humans are among the most versatile of mammals with what type of diet?,science,"Humans are omnivores, which means we are capable of consuming a wide variety of foods including fruits, vegetables, grains, proteins, and other animal products. Our diet can vary greatly depending on the region, culture, and personal preferences, but we tend to eat a mix of plant-based and animal-based foods.",63,-0.38937845038310026,-1.8948040008544922,0.8507479831182753,0.0,0.0,1,1
sciq_0082,What particles ancient greeks propose that matter consists of ?,science,The ancient Greeks proposed that matter consists of tiny indivisible particles called atoms.,15,-0.21857620232428113,-1.3367688655853271,0.5447890891693532,0.15384615384615385,0.0,0,1
sciq_0083,Solute potential is also called osmotic potential because solutes affect the direction of what?,science,"Solute potential is also called osmotic potential because it affects the direction of water movement through a semipermeable membrane, which is the movement of water molecules from an area of high solute concentration to an area of low solute concentration.",49,-0.23514575802404838,-1.7750695943832397,0.6027273437504511,0.0,0.0,1,1
sciq_0084,"The components of a mixture keep their own identity when they combine, so they retain what type of properties, such as boiling point and ability to dissolve?",science,"The components of a mixture retain their own identity when they combine, so they retain their own properties, such as boiling point and ability to dissolve.",29,-0.3549248231429374,-1.9308581352233887,0.9049507443138783,0.0,0.0,1,1
sciq_0085,What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,science,"The term used to describe the spontaneous emission of particles and radiation from atomic nuclei is ""alpha decay"".",20,-0.19584618619869615,-1.5207536220550537,0.4933982050410123,0.0,0.0,1,1
sciq_0086,What are atoms with unstable nuclei are considered to be?,science,Atoms with unstable nuclei are considered to be radioactive.,10,-0.1432956062431913,-0.34241294860839844,0.5577983107417822,0.19999999999999998,0.19999999999999998,1,1
sciq_0087,What type of organism generally lives in or on its host?,science,The type of organism that generally lives in or on its host is a parasite.,16,-0.2425782385034836,-1.3388333320617676,0.6823500929313013,0.14285714285714288,0.0,0,1
sciq_0088,Cardiac muscle is found only in which part of the heart?,science,"Cardiac muscle is found in the heart itself, specifically in the myocardium, which is the middle layer of the heart wall.",26,-0.30977052173301883,-1.6935182809829712,0.753890660018302,0.0,0.0,1,1
sciq_0089,"What occurs not only as organisms grow, but as they reproduce.",science,Photosynthesis.,3,-0.954664057896783,-1.721705436706543,1.9355328778425853,0.0,0.0,1,1
sciq_0090,"What anatomical structures insulate, protect and provide sensory input?",science,"The main anatomical structures that insulate, protect, and provide sensory input are the skin, the meninges, and the inner ear.",28,-0.2694091502222428,-1.3759838342666626,0.804877825211796,0.0,0.0,1,1
sciq_0091,"Control of the body can be somatic or autonomic, offering one way to divide what organ system by function?",science,"The autonomic nervous system can be divided into two main branches: the sympathetic nervous system, which controls the body's ""fight or flight"" response, and the parasympathetic nervous system, which promotes relaxation and restoration. The somatic nervous system, on the other hand, is responsible for controlling voluntary movements and",64,-0.2786537207408024,-1.3090710639953613,0.6833292993782152,0.08888888888888888,0.04444444444444444,0,1
sciq_0092,What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,science,"The structures that contain one-way valves that contribute to the return of blood to the heart are the atrioventricular valves, specifically the tricuspid and mitral valves. These valves allow blood to flow from the right atrium to the right ventricle and from the left atrium to the left ventricle",64,-0.16997158624665687,-1.1385021209716797,0.4078509289039971,0.0,0.0,1,1
sciq_0093,"In astronomy, what are so dense that not even light can escape their gravity?",science,"The answer is a black hole. Black holes are regions in space where the gravitational pull is so strong that not even light can escape, making them invisible to our telescopes.",35,-0.2777645895864615,-1.5025007724761963,0.7430306769242244,0.13333333333333333,0.06666666666666667,0,1
sciq_0094,"Water is considered a what since it is a polar molecule with slightly positive and slightly negative charges, so ions and polar molecules can readily dissolve in it?",science,"Water is considered a polar molecule because it has a slightly positive hydrogen atom and a slightly negative oxygen atom, resulting in a net positive charge on the hydrogen side and a net negative charge on the oxygen side, allowing it to form hydrogen bonds with other water molecules.",52,-0.2795030337406388,-1.259520173072815,0.6793044568336112,0.0,0.0,1,1
sciq_0095,What kind of weather can you expect if a center of low pressure is moving your way?,science,"If a center of low pressure is moving towards you, you can expect a change in the weather, typically characterized by increasing cloudiness, cooler temperatures, and possibly precipitation, such as rain or thunderstorms. The exact type of weather will depend on the specific location and the strength of the low-pressure system, but generally,",64,-0.41242832653373984,-1.7647753953933716,0.9384134467597818,0.0,0.04166666666666667,1,1
sciq_0096,What type of climate does the coast of california have?,science,"The coast of California has a Mediterranean climate, characterized by mild, wet winters and dry summers, with significant rainfall along the Pacific coast and a dry, cool climate along the Central Valley.",37,-0.5114214793555565,-1.837552785873413,1.121366419584012,0.07142857142857142,0.0,0,1
sciq_0097,What rock group offers the richest source of fossils?,science,"The rock group that offers the richest source of fossils is the Pennsylvanian coal deposits in the United States, particularly in the Appalachian region, which is known for its rich fossil deposits of ancient marine reptiles, amphibians, and other organisms.",50,-0.5652654242505014,-2.1699061393737793,1.3713248068315442,0.0,0.0,1,1
sciq_0098,What is another name for the vertebral column?,science,The vertebral column is also commonly known as the spine.,12,-0.2191163689355259,-0.695184051990509,0.4398355600242212,0.0,0.2,1,1
sciq_0099,The sex of developing crocodilians is determined by what during incubation?,science,"The sex of developing crocodilians is determined by the presence or absence of the sex chromosomes, specifically the X and Y chromosomes, during incubation. In most species of crocodilians, the presence of the Y chromosome leads to the development of males, while the absence of the Y chromosome leads to the development of females",64,-0.3172974474032628,-1.3904715776443481,0.8895360868241369,0.04255319148936171,0.04255319148936171,1,1
sciq_0100,"Like the frame of a house, what gives the cell an internal structure?",science,"The cell's internal structure is typically composed of a cell membrane, cytoplasm, and a nucleus, which are all enclosed within a cell wall, also known as the cell membrane.",37,-0.5381426685153446,-1.698906421661377,1.243522601601718,0.0,0.07692307692307693,1,1
sciq_0101,About half of what type of radiation is absorbed in the first 15 meters of water?,science,About 90% of the radiation is absorbed in the first 15 meters of water.,18,-0.3709144627436116,-2.5006470680236816,0.953016503714025,0.0,0.0,1,1
sciq_0102,What kind of muscle is the heart mainly composed of?,science,"The heart is mainly composed of cardiac muscle cells, also known as cardiomyocytes, which are specialized muscle cells that contract and relax to pump blood throughout the body.",33,-0.1466620305422952,-0.8456413745880127,0.4192243782013203,0.14285714285714288,0.07142857142857144,0,1
sciq_0103,What is the term for the force that a magnet exerts on certain materials?,science,The term for the force that a magnet exerts on certain materials is magnetism.,17,-0.079537993272371,-0.9825941324234009,0.23376198491656824,0.15384615384615385,0.15384615384615385,1,1
sciq_0104,Silk and cotton are examples of what kind of fiber?,science,Silk and cotton are examples of natural fibers.,10,-0.16868753061280586,-0.5858738422393799,0.4719576230389066,0.2222222222222222,0.0,0,1
sciq_0105,"The small, rocky bodies that orbit the sun are called what?",science,"The small, rocky bodies that orbit the sun are called planets.",13,-0.14990407504564457,-0.9902821779251099,0.40072125288693666,0.0,0.0,1,1
sciq_0106,About what percentage of the earth's water is fresh water?,science,"About 2.5% of the Earth's water is fresh water, while the remaining 97.5% is saltwater.",27,-0.17149868799911186,-0.8967148065567017,0.45664755511798255,0.0,0.0,1,1
