qid,question,category,sampled_answers,representative_answer,agreement_score,correct_sim,incorrect_sim,label,llm_calls
sciq_0010,Which part of the atmosphere do greenhouse gasses trap heat in?,science,"[""Greenhouse gases trap heat in the lower portion of the atmosphere, specifically between the Earth's surface and about 15-30 km above it."", 'Greenhouse gases trap heat in the lower atmosphere, specifically within the troposphere.', 'Greenhouse gases trap heat in the lower atmosphere, specifically within the troposphere.', 'Greenhouse gases trap heat in the lower portion of the atmosphere, primarily in the troposphere.', ""Greenhouse gases trap heat in the lower portion of the atmosphere, specifically between the Earth's surface and about 20 kilometers up.""]","Greenhouse gases trap heat in the lower atmosphere, specifically within the troposphere.",0.6516351501668521,0.18181818181818182,0.0,0,5
sciq_0011,The lens and other parts of the eye work together to focus a real image on what eye structure?,science,"['The lens and other parts of the eye work together to focus a real image on the retina.', 'The lens and other parts of the eye work together to focus a real image on the retina.', 'The lens and other parts of the eye work together to focus a real image on the retina.', 'The lens and other parts of the eye work together to focus a real image onto the retina.', 'The lens and other parts of the eye work together to focus a real image on the retina.']",The lens and other parts of the eye work together to focus a real image on the retina.,0.9714285714285715,0.13333333333333333,0.0,0,5
sciq_0012,Reacting with metal is one thing that distinguishes acids from what?,science,"['Acids react with metals to produce hydrogen gas.', 'Acids distinguish themselves from bases by reacting with metals to release hydrogen gas.', 'Acids from bases.', 'Acids react with metals to produce hydrogen gas.', 'Acids distinguish themselves from bases by reacting with metals to release hydrogen gas.']",Acids distinguish themselves from bases by reacting with metals to release hydrogen gas.,0.5399350649350649,0.14285714285714288,0.14285714285714288,1,5
sciq_0013,What takes place where septa is found?,science,"['Septa typically refers to partitions or walls within buildings that divide spaces.', 'Septa refers to partitions or walls that divide spaces within buildings. They are typically located inside structures such as houses, offices, schools, or other types of dwellings.', 'Septa typically refers to partitions or walls that divide spaces within buildings or structures.', 'Septa take place inside cells.', 'Septums are typically found within the human body, particularly in organs like the heart and lungs, though they can also be present in other parts of the body such as intestines and blood vessels.']",Septa typically refers to partitions or walls that divide spaces within buildings or structures.,0.3027072798116457,0.0,0.0,1,5
sciq_0014,What branch of science explains much of what you observe and do in your daily life?,science,"['Physics explains much of what we observe and do in our daily lives.', 'The branch of science that explains much of what you observe and do in your daily life is psychology.', 'Physics.', 'Physics.', 'Physics explains much of what you observe and do in your daily life.']",Physics explains much of what you observe and do in your daily life.,0.369549805033676,0.0,0.0,1,5
sciq_0015,What theory states that there is no interaction between individual gas particles?,science,"['The theory that states there is no interaction between individual gas particles is known as the kinetic molecular theory.', 'The Kinetic Theory of Gases states that there is no significant interaction between individual gas particles.', 'The theory that states there is no interaction between individual gas particles is known as the kinetic molecular theory of gases.', 'The theory stating that there is no interaction between individual gas particles is known as the Kinetic Molecular Theory.', 'The theory that states there is no interaction between individual gas particles is called the kinetic molecular theory.']",The theory that states there is no interaction between individual gas particles is known as the kinetic molecular theory.,0.8424451378791986,0.21052631578947367,0.10526315789473684,0,5
sciq_0016,"Most mammals are viviparous, which refers to what reproductive result?",science,"['Most mammals reproduce via live birth (viviparity).', 'Most mammals are viviparous, which means they give birth to live young instead of laying eggs.', 'Most mammals reproduce by giving birth to live young rather than laying eggs.', 'Most mammals reproduce by giving birth to live young rather than laying eggs.', 'Most mammals are viviparous, which means they have live birth instead of laying eggs.']",Most mammals reproduce by giving birth to live young rather than laying eggs.,0.5587782299326528,0.2666666666666667,0.2666666666666667,1,5
sciq_0017,Toxins and poisons are ______ enzyme inhibitos,science,"['They are substances that inhibit enzymes.', 'Toxins and poisons inhibit enzymes.', 'Toxins and poisons inhibit enzymes.', 'poisonous to', 'Toxins and poisons inhibit enzymes.']",Toxins and poisons inhibit enzymes.,0.40909090909090906,0.0,0.0,1,5
sciq_0018,How did the first seed plants form seeds?,science,"['The first seed plants formed seeds by evolving reproductive structures that enclosed their eggs, allowing for increased protection and dispersal of viable embryos.', 'The first seed plants developed from spore-producing ancestors that evolved reproductive structures to produce viable offspring.', 'The first seed plants evolved to produce seeds as an adaptation for land colonization due to environmental pressures that favored spore production over direct reproduction methods on land.', 'The first seed plants formed seeds through an evolutionary process that involved specialized organs for reproduction leading to their development of seed structures.', 'The first seed plants developed seeds as an adaptation to terrestrial environments, reducing their reliance on water for reproduction by producing spores that could survive dry conditions.']",The first seed plants formed seeds through an evolutionary process that involved specialized organs for reproduction leading to their development of seed structures.,0.36338054122876795,0.0,0.0,1,5
sciq_0019,"A thermite reaction is thermodynamically spontaneous, and because it is associated with a significant release of heat, it is regarded as what?",science,"['It is considered an exothermic reaction.', 'It is considered an exothermic reaction.', 'It is considered an exothermic process due to its high thermal output.', 'It is considered an exothermic process due to its significant release of heat energy.', 'It is regarded as an exothermic reaction.']",It is considered an exothermic reaction.,0.5678831660255809,0.33333333333333337,0.0,0,5
sciq_0020,"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",science,"['It forms part of the pelvis, which is an important structure connecting the trunk to the lower limbs.', 'The right and left hip bones, along with the sacrum and coccyx, form the pelvis section of the skeleton.', 'They form the pelvis.', 'The pelvis is formed by the right and left hip bones, along with the sacrum and coccyx.', 'They form the pelvis.']",They form the pelvis.,0.2954441546733636,0.5,0.0,0,5
sciq_0021,Organs involved in digestion that do not have food pass through them are called?,science,"['The organs involved in digestion that do not have food passing through them are called exocrine glands.', 'The organs involved in digestion that do not have food passing through them are called exocrine glands.', 'The organs involved in digestion that do not contain food are called the intestines.', 'The organs involved in digestion that do not have food passing through them are called exocrine glands.', 'The organs involved in digestion that do not contain food are called absorptive glands or absorptive epithelia.']",The organs involved in digestion that do not have food passing through them are called exocrine glands.,0.7991071428571429,0.1111111111111111,0.1111111111111111,1,5
sciq_0022,"Sponges exemplify what type of arrangement, where different cells are specialized for different functions, but each cell works alone?",science,"['Sponges exemplify an animal body plan known as radial symmetry, where cells are specialized for different functions within the same individual, though they work independently.', 'Sponges exemplify an unorganized, decentralized arrangement where different cells specialize for various functions, but each works independently.', 'Sponges exemplify an organized, but decentralized arrangement where individual cells specialize for various functions, yet they work independently.', 'Sponges exemplify simple multicellular arrangements where different cells are specialized for different functions, though they work independently.', 'Sponges exemplify an animal body plan known as radial symmetry, where all cells work independently.']","Sponges exemplify an animal body plan known as radial symmetry, where cells are specialized for different functions within the same individual, though they work independently.",0.5112018971506636,0.0,0.0,1,5
sciq_0023,What form the skeletons of most organic molecules?,science,"['Most organic molecules are composed primarily of carbon atoms.', 'Most organic molecules have carbon-based skeletons.', 'Most organic molecules are composed primarily of carbon atoms bonded to hydrogen atoms.', 'Most organic molecules are built from carbon atoms forming covalent bonds with other atoms, primarily hydrogen, oxygen, nitrogen, and sulfur.', 'Most organic molecules consist of carbon-based chains and rings that form their skeletal structure.']",Most organic molecules are composed primarily of carbon atoms.,0.4556760544691579,0.1818181818181818,0.0,0,5
sciq_0024,What type of eclipse happens when a full moon moves through earth's shadow?,science,"[""A lunar eclipse occurs when a full moon passes through Earth's umbra (shadow)."", ""A lunar eclipse occurs when a full moon passes through Earth's umbra, the darkest part of its shadow."", ""A lunar eclipse occurs when a full moon passes through Earth's umbra (dark outer part) during its orbit around the Sun."", ""A lunar eclipse occurs when a full moon passes through Earth's umbra, the darker outer part of its shadow."", ""A lunar eclipse occurs when a full moon passes through Earth's umbra, the darkest part of its shadow.""]","A lunar eclipse occurs when a full moon passes through Earth's umbra, the darkest part of its shadow.",0.8333223222210986,0.11764705882352941,0.0,0,5
sciq_0025,Enzymes can catalyze up to several million reactions per what?,science,"['Enzymes can catalyze up to several million reactions per second.', 'Enzymes can catalyze up to several million reactions per second.', 'Enzymes can catalyze up to several million reactions per second.', 'enzymes can catalyze up to several million reactions per second.', 'Enzymes can catalyze up to several million reactions per second.']",Enzymes can catalyze up to several million reactions per second.,1.0,0.18181818181818182,0.0,0,5
sciq_0026,The lithosphere is divided into a dozen major and several minor what?,science,"['The lithosphere is divided into a dozen major tectonic plates and several minor fault zones.', 'The lithosphere is divided into a dozen major tectonic plates and several minor subdivisions.', 'The lithosphere is divided into a dozen major tectonic plates and several minor fault zones.', 'The lithosphere is divided into a dozen major plates and several minor subdivisions.', 'The lithosphere is divided into a dozen major and several minor tectonic plates.']",The lithosphere is divided into a dozen major and several minor tectonic plates.,0.9082134387351777,0.16666666666666669,0.0,0,5
sciq_0027,The energy required to remove an electron from a gaseous atom is called?,science,"['The energy required to remove an electron from a gaseous atom is called ionization energy.', 'The energy required to remove an electron from a gaseous atom is called ionization energy.', 'Ionization energy.', 'The energy required to remove an electron from a gaseous atom is called ionization energy.', 'The energy required to remove an electron from a gaseous atom is called ionization energy.']",The energy required to remove an electron from a gaseous atom is called ionization energy.,0.7142857142857142,0.2857142857142857,0.14285714285714285,0,5
sciq_0028,"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",science,"[""Molten magma is the substance that forms igneous rocks and flows as lava when reaching the Earth's surface."", ""Molten rock that has erupted onto the Earth's surface is called lava."", ""Magma is the substance that, when it reaches the Earth's surface as lava, forms igneous rocks through cooling and solidification processes."", ""Molten rock called magma is what flows out in rivers of lava when it reaches the Earth's surface."", ""Magma is the substance that, when it reaches the Earth's surface as lava from an eruption, forms igneous rocks.""]",Molten magma is the substance that forms igneous rocks and flows as lava when reaching the Earth's surface.,0.5639414146489516,0.1111111111111111,0.0,0,5
sciq_0029,What is it called when birds keep their eggs warm while the embryos inside develop?,science,"['It is called incubation.', ""It's called incubation."", 'It is called incubation.', ""It's called incubation."", 'It is called incubation.']",It is called incubation.,0.85,0.4,0.0,0,5
sciq_0030,The lancelet lacks what feature that distinguishes vertebrates?,science,"['Lancelets lack a backbone that distinguishes them from other vertebrates.', 'The lancelet lacks a backbone, which is a key feature that distinguishes vertebrates from other animals.', 'Lancelets lack a backbone that distinguishes them from other vertebrates.', 'Lancelets lack a backbone that distinguishes them from other vertebrates.', 'The lancelet lacks a backbone that distinguishes it from other vertebrates.']",Lancelets lack a backbone that distinguishes them from other vertebrates.,0.7363636363636364,0.19999999999999998,0.0,0,5
sciq_0031,What are the smallest structural and functional unit of all living organisms?,science,"['The smallest structural and functional unit of all living organisms is the cell.', 'The smallest structural and functional unit of all living organisms is the cell.', 'The smallest structural and functional unit of all living organisms is the cell.', 'The smallest structural and functional unit of all living organisms is the cell.', 'The smallest structural and functional unit of all living organisms is the cell.']",The smallest structural and functional unit of all living organisms is the cell.,1.0,0.0,0.0,1,5
sciq_0032,Population size is the number of what in a population?,science,"['The population size refers to the total count of individuals within a given group or area.', 'The number of individuals in a population.', 'Population size is the number of individuals in a population.', 'The number of individuals in a population.', 'Population size is the number of individuals within a given area or time period.']",The number of individuals in a population.,0.5767257056668822,0.33333333333333337,0.0,0,5
sciq_0033,What does jupiter reflect a lot of due to its size?,science,"['Jupiter reflects a lot of light due to its size because it has a strong magnetic field that causes charged particles from the sun to be attracted towards it, which then bounce off into space and back again, effectively making Jupiter glow brightly.', 'Jupiter reflects a lot of sunlight due to its large size.', 'Jupiter reflects a lot of light due to its size, with an average albedo (reflectivity) of about 0.42, making it one of the brightest objects in the night sky after the moon.', 'Jupiter reflects a lot of light due to its size because it is composed mainly of hydrogen and helium gases that scatter sunlight effectively.', 'Jupiter reflects a lot of sunlight due to its immense size, which makes it the brightest object in the night sky other than the moon.']","Jupiter reflects a lot of sunlight due to its immense size, which makes it the brightest object in the night sky other than the moon.",0.44203416219856156,0.0909090909090909,0.0,0,5
sciq_0034,There are 20 different common amino acids needed to make what organic compound?,science,"['There are 20 different common amino acids needed to make proteins.', 'There are 20 different common amino acids needed to make proteins.', 'There are 20 different common amino acids needed to make proteins.', 'There are 20 different common amino acids needed to make proteins.', 'There are 20 different common amino acids that are used to make proteins.']",There are 20 different common amino acids needed to make proteins.,0.9333333333333333,0.16666666666666669,0.0,0,5
sciq_0035,Non-human organisms that mainly consume plants/other primary producers are known as what?,science,"['Herbivores', 'Herbivores.', 'Herbivores.', 'Herbivores.', 'Herbivores.']",Herbivores,1.0,1.0,0.0,0,5
sciq_0036,What is the mechanism by which favorable traits become more common in organisms over the course of generations?,science,"['Favorable traits become more common through natural selection, where individuals with those traits are more likely to survive and reproduce.', 'Favorable traits become more common through natural selection, where individuals with these traits are more likely to survive and reproduce, passing them on to their offspring.', 'Favorable traits become more common through natural selection, where individuals with these traits have an advantage that increases their survival and reproduction rates.', 'Favorable traits become more common through natural selection, where individuals with these traits have better chances of survival and reproduction, passing them on to their offspring.', 'Favorable traits become more common through natural selection, where individuals with these traits have higher survival rates and reproduce more successfully, passing them on to their offspring.']","Favorable traits become more common through natural selection, where individuals with these traits have higher survival rates and reproduce more successfully, passing them on to their offspring.",0.7273983296845413,0.13793103448275862,0.06896551724137931,0,5
sciq_0037,How do multicellular organisms grow in size?,science,"['Multicellular organisms grow through cell division, differentiation, and increased cell number over time, often driven by nutrient availability and environmental factors.', 'Multicellular organisms grow through cell division and differentiation into new cells that add to their body size and structure over time.', 'Multicellular organisms grow by increasing cell numbers through mitosis and expanding their volume through cellular expansion.', 'Multicellular organisms typically grow by increasing their cell number through division and maintaining an adequate supply of nutrients to support growth.', 'Multicellular organisms grow by increasing their cell number through cell division and maintaining an overall increase in body size due to growth factors.']",Multicellular organisms grow by increasing their cell number through cell division and maintaining an overall increase in body size due to growth factors.,0.48222217522005567,0.28571428571428575,0.28571428571428575,1,5
sciq_0038,A vapor light produces visible light by what process?,science,"['A vapor light produces visible light through the incandescence of heated gases.', 'A vapor light produces visible light through the process of incandescence.', 'A vapor light produces visible light through plasma emission.', 'A vapor light produces visible light through the thermal emission of ultraviolet radiation when an electric current passes through a gas discharge tube containing inert gases like neon or argon.', 'A vapor light produces visible light through the process of electroluminescence.']",A vapor light produces visible light through the process of incandescence.,0.6202476780185759,0.0,0.0,1,5
sciq_0039,Which kind of muscle regulates air flow in lungs?,science,"['The diaphragm is the primary muscle that regulates air flow in the lungs.', 'The diaphragm is the primary muscle that regulates air flow in the lungs.', 'The diaphragm is the primary muscle that regulates air flow in the lungs.', 'The diaphragm is the primary muscle that regulates air flow in the lungs.', 'The diaphragm is the primary muscle that regulates air flow into and out of the lungs.']",The diaphragm is the primary muscle that regulates air flow in the lungs.,0.9130434782608695,0.0,0.0,1,5
sciq_0040,"What useful tool helps scientists work with, understand and make predictions about extremely complex systems?",science,"['Computational tools help scientists work with, understand, and make predictions about extremely complex systems.', 'Scientists use computer simulations to help work with, understand, and make predictions about extremely complex systems.', 'Computer simulations help scientists work with, understand, and make predictions about extremely complex systems.', 'Computational modeling is a useful tool that helps scientists work with, understand, and make predictions about extremely complex systems.', 'A computer model is a useful tool that helps scientists work with, understand, and make predictions about extremely complex systems.']","Computer simulations help scientists work with, understand, and make predictions about extremely complex systems.",0.7707306255835669,0.0,0.0,1,5
sciq_0041,Water can be broken down into hydrogen and oxygen gases by the addition of what?,science,"['Electrolysis with electricity is used to break water down into hydrogen and oxygen gases.', 'Electrolysis with electricity.', 'Electrolysis', 'Electrolysis with electricity.', 'Electrolysis']",Electrolysis with electricity.,0.4972549019607843,0.0,0.0,1,5
sciq_0042,A moraine is sediment deposited by what?,science,"['A moraine is sediment deposited by glacial movement.', 'A moraine is sediment deposited by glaciers.', 'A moraine is sediment deposited by glacial movement.', 'A moraine is sediment deposited by flowing ice.', 'A moraine is sediment deposited by glaciers.']",A moraine is sediment deposited by glaciers.,0.8043956043956044,0.0,0.0,1,5
sciq_0043,Hertz proved that what type of waves travel at the speed of light?,science,"['Hertz proved that electromagnetic waves travel at the speed of light.', 'Hertz proved that electromagnetic waves travel at the speed of light.', 'Hertz proved that electromagnetic waves travel at the speed of light.', 'Hertz proved that electromagnetic waves travel at the speed of light.', 'Hertz proved that electromagnetic waves travel at the speed of light.']",Hertz proved that electromagnetic waves travel at the speed of light.,1.0,0.18181818181818182,0.0,0,5
sciq_0044,What does a continuous string of earthquakes indicate about a volcano?,science,"['A continuous string of earthquakes indicates that a volcano is likely to be erupting or may soon do so.', 'A continuous string of earthquakes indicates that a volcano is likely to erupt soon.', 'A continuous string of earthquakes typically indicates that a volcano is experiencing increased activity and potential danger.', 'A continuous string of earthquakes indicates that magma is actively moving beneath the volcano, suggesting an imminent eruption or ongoing volcanic activity.', ""A continuous string of earthquakes indicates that a volcano is likely to be erupting or has recently erupted, as magma rises through the Earth's crust.""]",A continuous string of earthquakes indicates that a volcano is likely to erupt soon.,0.5515425758409707,0.13333333333333333,0.13333333333333333,1,5
sciq_0045,Mollusks have a true coelom and a complete what?,science,"['Mollusks have a true coelom and a complete digestive system.', 'Mollusks have a true coelom and a complete digestive system.', 'Mollusks have a true coelom and a complete digestive system.', 'Mollusks have a true coelom and a complete digestive system.', 'Mollusks have a true coelom and a complete digestive system.']",Mollusks have a true coelom and a complete digestive system.,1.0,0.4,0.2,0,5
sciq_0046,What is a large molecule with many repeating units?,science,"['A large molecule composed of many repeating units is called a polymer.', 'A polymer is a large molecule composed of many repeated subunits.', 'A large molecule with many repeating units is called a polymer.', 'A polymer is a large molecule composed of many repeating units.', 'A macromolecule with many repeating units is a polymer.']",A polymer is a large molecule composed of many repeating units.,0.6975662194702442,0.19999999999999998,0.0,0,5
sciq_0047,How many viruses that can cause cancer in humans have been identified by scientists?,science,"['There are at least 40 viruses known to cause cancer in humans.', 'Approximately 100 different viruses have been identified as capable of causing cancer in humans.', 'Scientists have identified over 100 viruses that can cause cancer in humans.', 'Scientists have identified over 100 viruses known to potentially cause cancer in humans.', 'Scientists have identified over 50 types of viruses known to cause cancer in humans.']",Scientists have identified over 100 viruses known to potentially cause cancer in humans.,0.5686923076923077,0.0,0.0,1,5
sciq_0048,What geologic era is also known as the age of mammals?,science,"['The Mesozoic Era, also known as the Age of Dinosaurs.', 'The Mesozoic Era, often referred to as the Age of Dinosaurs and later as the Age of Mammals due to their dominance after the extinction of dinosaurs at the end of the Cretaceous Period.', 'The geologic era also known as the Age of Mammals is the Pleistocene Epoch.', 'The Mesozoic Era is also known as the Age of Mammals.', 'The Paleogene period is also known as the age of mammals.']",The Mesozoic Era is also known as the Age of Mammals.,0.5505459615366737,0.1818181818181818,0.3636363636363636,1,5
sciq_0049,What 3 things do animals need to live and survive?,science,"['Animals need food, water, and shelter for survival.', 'Animals require food, water, and shelter for survival.', 'Animals need food for energy, water for hydration, and shelter from predators and extreme weather conditions.', 'Animals require food for energy, water for hydration, and shelter from predators and extreme weather conditions.', 'Animals need food, water, and shelter to survive and thrive.']","Animals need food, water, and shelter for survival.",0.6201388888888889,0.5,0.5,1,5
sciq_0050,What type of particle collides with an atom of u-235 during the basic nuclear fission process?,science,"['Neutrons collide with an atom of U-235 during the basic nuclear fission process.', 'Neutrons collide with an atom of U-235 during the basic nuclear fission process.', 'Neutron.', 'Neutrons collide with an atom of U-235 during the basic nuclear fission process.', 'Neutrons collide with an atom of U-235 during the basic nuclear fission process.']",Neutrons collide with an atom of U-235 during the basic nuclear fission process.,0.6,0.0,0.0,1,5
sciq_0051,Earth's axis is an imaginary line passing through which poles?,science,"[""The Earth's axis is an imaginary line passing through its geographic north and south poles."", ""The Earth's axis is an imaginary line passing through its North Pole and South Pole."", ""Earth's axis is an imaginary line passing through its North Pole and South Pole."", ""The Earth's axis is an imaginary line that passes through its north and south poles."", ""The Earth's axis is an imaginary line passing through its geographic north and south poles.""]",The Earth's axis is an imaginary line passing through its geographic north and south poles.,0.8714285714285713,0.35294117647058826,0.23529411764705882,0,5
sciq_0052,"In a plant, the flower contains what?",science,"['A flower contains reproductive parts such as petals, sepals, stamens (male), and pistils (female).', 'The flower contains reproductive organs including stamens for male pollen production and carpels for female ovary storage.', 'The flower contains reproductive organs for sexual reproduction in plants.', 'The flower contains reproductive parts of a plant including petals, sepals, stamens (male), and carpels (female).', 'The flower contains reproductive organs such as stamens (male parts) and carpels (female parts).']",The flower contains reproductive organs such as stamens (male parts) and carpels (female parts).,0.5177319654081274,0.125,0.125,1,5
sciq_0053,What cycle is part of cellular respiration and makes atp and naph?,science,"['The Calvin Cycle is part of cellular respiration and makes ATP and NADPH.', 'The electron transport chain is part of cellular respiration that generates ATP and NADH.', 'The electron transport chain (ETC) is part of cellular respiration that makes ATP and NADH.', 'The Calvin Cycle is part of cellular respiration and produces ATP and NADPH.', 'The electron transport chain (ETC) is part of cellular respiration that generates ATP and NADH.']",The electron transport chain is part of cellular respiration that generates ATP and NADH.,0.7047859177859178,0.0,0.0,1,5
sciq_0054,What are people with osteoporosis at increased risk of?,science,"['People with osteoporosis are at increased risk of fractures, especially of the hip, spine, and wrist.', 'People with osteoporosis are at increased risk of fractures, especially in the hip, spine, and wrist.', 'People with osteoporosis are at increased risk of fractures, especially in the hip, spine, and wrist.', 'People with osteoporosis are at increased risk of fractures, especially hip, spine, and wrist fractures.', 'People with osteoporosis are at increased risk of fractures, particularly of the hip, spine, and wrist.']","People with osteoporosis are at increased risk of fractures, especially of the hip, spine, and wrist.",0.9200000000000002,0.11764705882352941,0.0,0,5
sciq_0055,What is the most abundant metal of the earth's crust?,science,"[""The most abundant metal in the Earth's crust is aluminum."", ""Iron is the most abundant metal in the Earth's crust."", ""Iron is the most abundant metal in the Earth's crust."", ""The most abundant metal in the Earth's crust is aluminum."", ""Iron is the most abundant metal in Earth's crust.""]",Iron is the most abundant metal in the Earth's crust.,0.9333333333333333,0.0,0.0,1,5
sciq_0056,What is the middle layer of connective tissue called?,science,"['The middle layer of connective tissue is called the reticular layer.', 'The middle layer of connective tissue is called the dermis.', 'The middle layer of connective tissue is called the dermis.', 'The middle layer of connective tissue is called the dermis.', 'The middle layer of connective tissue is called the dermis.']",The middle layer of connective tissue is called the dermis.,0.9294117647058824,0.0,0.0,1,5
sciq_0057,About how tall can mid-ocean ridges be?,science,"['Mid-ocean ridges can extend for hundreds of kilometers and reach depths exceeding 10 km deep.', 'Mid-ocean ridges can reach heights of several kilometers above sea level.', 'Mid-ocean ridges can be up to several kilometers wide and extend for thousands of kilometers along oceanic crust.', 'Mid-ocean ridges can reach heights of several kilometers above sea level.', 'Mid-ocean ridges typically extend for hundreds to thousands of kilometers, with some reaching over 7000 meters in depth at their peaks.']",Mid-ocean ridges can reach heights of several kilometers above sea level.,0.4865823836677824,0.0,0.0,1,5
sciq_0058,"Competition that occurs between members of the same species, which improves the species’ adaptations, is called what?",science,"['Natural selection.', 'It is called natural selection.', 'Natural selection.', 'Intraspecific competition is the term used for competition occurring between members of the same species.', 'Intraspecific competition.']",Natural selection.,0.25206349206349205,0.0,0.0,1,5
sciq_0059,What is the term for a measure of both speed and direction?,science,"['The term for a measure of both speed and direction is velocity.', 'The term for a measure of both speed and direction is velocity.', 'The term for a measure of both speed and direction is velocity.', 'The term for a measure of both speed and direction is velocity.', 'The term for a measure of both speed and direction is velocity.']",The term for a measure of both speed and direction is velocity.,1.0,0.18181818181818182,0.0,0,5
